start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-07-19 18:06:00,0.0,0.0,0.0,0.0,,,,,
2022-07-19 18:06:00,92.798,0.0,8.241,22.438,,,,,
2022-07-19 18:06:00,185.685,0.0,8.24,22.404,,,,,
2022-07-19 18:06:00,278.69,0.0,8.241,22.377,,,,,
2022-07-19 18:06:00,373.439,-1.0,7.678,23.093,8.13,2.523,24.31,22.7,0.0
2022-07-19 18:06:00,468.282,-1.0,7.588,23.335,8.043,2.521,24.74,22.68,0.0
2022-07-19 18:06:00,563.173,-1.0,7.544,23.589,8.001,2.521,24.73,22.75,0.0
2022-07-19 18:06:00,658.062,-1.0,7.514,23.759,7.972,2.521,24.75,22.76,0.0
2022-07-19 18:06:00,752.941,-1.0,7.487,23.978,7.946,2.523,24.78,22.83,0.0
2022-07-19 18:06:00,847.821,-1.0,7.457,24.218,7.917,2.523,24.79,22.78,0.0
2022-07-19 18:06:00,942.674,-1.0,7.42,24.422,7.882,2.523,24.75,22.75,0.0
2022-07-19 18:06:00,1037.966,-1.0,7.366,24.62,7.831,2.523,24.74,22.8,0.0
2022-07-19 18:06:00,1133.783,-1.0,7.3,24.802,7.767,2.521,24.75,22.81,0.0
2022-07-19 18:06:00,1228.6619999999998,-1.0,7.232,24.907,7.701,2.521,24.65,22.68,0.0
2022-07-19 18:06:00,1323.5259999999998,-1.0,7.173,24.957,7.644,2.523,24.66,22.69,0.0
2022-07-19 18:06:00,1418.481,-1.0,7.123,25.077,7.597,2.523,24.64,22.7,0.0
2022-07-19 18:06:00,1513.3819999999998,-1.0,7.079,25.171,7.555,2.521,24.62,22.71,0.0
2022-07-19 18:06:00,1608.254,-1.0,7.035,25.26,7.513,2.523,24.58,22.75,0.0
2022-07-19 18:06:00,1703.208,-1.0,6.987,25.396,7.467,2.521,24.63,22.71,0.0
2022-07-19 18:06:00,1798.116,-1.0,6.936,25.443,7.417,2.523,24.67,22.82,0.0
2022-07-19 18:06:00,1893.012,-1.0,6.881,25.416,7.364,2.523,24.63,22.75,0.0
2022-07-19 18:06:00,1987.978,-1.0,6.824,25.486,7.31,2.521,24.57,22.72,0.0
2022-07-19 18:06:00,2082.881,-1.0,6.767,25.497,7.254,2.523,24.42,22.57,0.0
2022-07-19 18:06:00,2178.173,-1.0,6.708,25.548,7.198,2.523,24.38,22.52,0.0
2022-07-19 18:06:00,2274.093,-1.0,6.652,25.513,7.144,2.523,24.34,22.47,0.0
2022-07-19 18:06:00,2369.001,-1.0,6.601,25.646,7.095,2.521,24.47,22.58,0.0
2022-07-19 18:06:00,2463.903,-1.0,6.553,25.735,7.05,2.523,24.44,22.65,0.0
2022-07-19 18:06:00,2559.035,-1.0,6.509,25.888,7.007,2.523,24.46,22.63,0.0
2022-07-19 18:06:00,2653.958,-1.0,6.466,25.95,6.965,2.523,24.53,22.79,0.0
2022-07-19 18:06:00,2748.947,-1.0,6.422,26.142,6.924,2.523,24.48,22.79,0.0
2022-07-19 18:06:00,2843.911,-1.0,6.378,26.302,6.881,2.523,24.52,22.78,0.0
2022-07-19 18:06:00,2938.881,-1.0,6.334,26.447,6.838,2.523,24.47,22.78,0.0
2022-07-19 18:06:00,3033.898,-1.0,6.289,26.644,6.795,2.523,24.54,22.81,0.0
2022-07-19 18:06:00,3128.874,-1.0,6.244,26.683,6.753,2.521,24.41,22.8,0.0
2022-07-19 18:06:00,3223.811,-1.0,6.198,26.785,6.708,2.523,24.4,22.76,0.0
2022-07-19 18:06:00,3319.05,-1.0,6.145,26.966,6.657,2.523,24.4,22.82,0.0
2022-07-19 18:06:00,3414.271,-1.0,6.077,27.108,6.592,2.521,24.38,22.83,0.0
