start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-07-19 19:41:00,0.0,0.0,0.0,0.0,,,,,
2022-07-19 19:41:00,92.784,0.0,8.24,22.948,,,,,
2022-07-19 19:41:00,185.669,0.0,8.24,22.905,,,,,
2022-07-19 19:41:00,278.671,0.0,8.24,22.844,,,,,
2022-07-19 19:41:00,373.431,-1.0,7.688,23.347,8.139,2.523,24.41,22.67,0.0
2022-07-19 19:41:00,468.264,-1.0,7.598,23.585,8.052,2.523,24.84,22.74,0.0
2022-07-19 19:41:00,563.299,-1.0,7.554,23.755,8.011,2.523,24.87,22.68,0.0
2022-07-19 19:41:00,658.1850000000001,-1.0,7.525,23.955,7.982,2.523,24.87,22.61,0.0
2022-07-19 19:41:00,753.066,-1.0,7.496,24.098,7.955,2.523,24.7,22.55,0.0
2022-07-19 19:41:00,848.977,-1.0,7.466,24.256,7.927,2.523,24.62,22.48,0.0
2022-07-19 19:41:00,944.15,-1.0,7.429,24.446,7.89,2.523,24.57,22.48,0.0
2022-07-19 19:41:00,1039.012,-1.0,7.375,24.628,7.838,2.523,24.55,22.45,0.0
2022-07-19 19:41:00,1133.901,-1.0,7.309,24.744,7.775,2.523,24.59,22.45,0.0
2022-07-19 19:41:00,1228.784,-1.0,7.24,24.872,7.71,2.523,24.63,22.51,0.0
2022-07-19 19:41:00,1323.645,-1.0,7.181,24.973,7.652,2.523,24.67,22.56,0.0
2022-07-19 19:41:00,1418.589,-1.0,7.132,25.05,7.605,2.523,24.63,22.58,0.0
2022-07-19 19:41:00,1513.503,-1.0,7.088,25.167,7.563,2.523,24.67,22.64,0.0
2022-07-19 19:41:00,1608.363,-1.0,7.044,25.26,7.521,2.523,24.64,22.6,0.0
2022-07-19 19:41:00,1703.318,-1.0,6.996,25.334,7.475,2.523,24.58,22.59,0.0
2022-07-19 19:41:00,1798.228,-1.0,6.944,25.427,7.425,2.523,24.57,22.61,0.0
2022-07-19 19:41:00,1893.123,-1.0,6.89,25.474,7.372,2.523,24.61,22.67,0.0
2022-07-19 19:41:00,1988.095,-1.0,6.833,25.525,7.318,2.523,24.6,22.68,0.0
2022-07-19 19:41:00,2082.962,-1.0,6.775,25.54,7.262,2.523,24.6,22.71,0.0
2022-07-19 19:41:00,2177.881,-1.0,6.716,25.626,7.206,2.521,24.59,22.71,0.0
2022-07-19 19:41:00,2274.189,-1.0,6.661,25.646,7.152,2.523,24.53,22.61,0.0
2022-07-19 19:41:00,2369.099,-1.0,6.609,25.688,7.103,2.523,24.48,22.56,0.0
2022-07-19 19:41:00,2464.007,-1.0,6.563,25.72,7.058,2.523,24.46,22.55,0.0
2022-07-19 19:41:00,2558.974,-1.0,6.518,25.817,7.016,2.523,24.45,22.6,0.0
2022-07-19 19:41:00,2653.898,-1.0,6.474,25.934,6.974,2.523,24.41,22.58,0.0
2022-07-19 19:41:00,2748.878,-1.0,6.43,26.052,6.932,2.523,24.4,22.58,0.0
2022-07-19 19:41:00,2843.836,-1.0,6.386,26.169,6.889,2.523,24.41,22.61,0.0
2022-07-19 19:41:00,2938.808,-1.0,6.342,26.326,6.846,2.521,24.39,22.58,0.0
2022-07-19 19:41:00,3033.816,-1.0,6.297,26.42,6.803,2.523,24.4,22.57,0.0
2022-07-19 19:41:00,3128.78,-1.0,6.252,26.565,6.759,2.523,24.37,22.59,0.0
2022-07-19 19:41:00,3223.717,-1.0,6.205,26.616,6.715,2.521,24.35,22.58,0.0
2022-07-19 19:41:00,3318.719,-1.0,6.151,26.777,6.663,2.523,24.32,22.57,0.0
2022-07-19 19:41:00,3414.807,-1.0,6.082,26.966,6.596,2.521,24.29,22.54,0.0
2022-07-19 19:41:00,3509.763,-1.0,5.99,27.183,6.508,2.521,24.27,22.55,0.0
2022-07-19 19:41:00,3604.917,-1.0,5.851,27.566,6.375,2.523,24.35,22.69,0.0
2022-07-19 19:41:00,3698.433,-1.0,5.584,27.999,6.117,2.523,24.32,22.76,0.0
2022-07-19 19:41:00,3792.178,-1.0,4.345,29.213,4.924,2.523,24.12,22.84,0.0
2022-07-19 19:41:00,3885.347,0.0,5.816,28.824,,,,,
2022-07-19 19:41:00,3979.856,0.0,5.865,28.066,,,,,
2022-07-19 19:41:00,4074.365,0.0,5.887,27.42,,,,,
2022-07-20 13:21:00,4162.534,0.0,6.45,22.041,,,,,
2022-07-20 13:21:00,4255.447,0.0,6.45,22.045,,,,,
2022-07-20 13:21:00,4348.581,0.0,6.45,22.056,,,,,
2022-07-20 13:21:00,4443.005,0.0,6.45,22.155,,,,,
2022-07-20 13:21:00,4537.422,1.0,6.99,22.576,,,,,
2022-07-20 13:21:00,4631.929,1.0,7.08,23.116,,,,,
2022-07-20 13:21:00,4727.819,1.0,7.148,23.986,,,,,
2022-07-20 13:21:00,4822.619,1.0,7.208,24.511,,,,,
2022-07-20 13:21:00,4917.367,1.0,7.266,25.147,,,,,
2022-07-20 13:21:00,5012.031,1.0,7.312,25.77,,,,,
2022-07-20 13:21:00,5106.691,1.0,7.349,26.22,,,,,
2022-07-20 13:21:00,5201.454,1.0,7.387,26.502,,,,,
2022-07-20 13:21:00,5296.141,1.0,7.429,26.919,,,,,
2022-07-20 13:21:00,5390.86,1.0,7.472,27.329,,,,,
2022-07-20 13:21:00,5485.617,1.0,7.515,27.479,,,,,
2022-07-20 13:21:00,5580.329,1.0,7.56,27.872,,,,,
2022-07-20 13:21:00,5675.054,1.0,7.607,28.209,,,,,
2022-07-20 13:21:00,5769.8,1.0,7.661,28.608,,,,,
2022-07-20 13:21:00,5864.535,1.0,7.721,28.904,,,,,
2022-07-20 13:21:00,5959.284,1.0,7.782,29.057,,,,,
2022-07-20 13:21:00,6055.337,1.0,7.844,29.535,,,,,
2022-07-20 13:21:00,6150.048000000001,1.0,7.903,29.733,,,,,
2022-07-20 13:21:00,6244.848,1.0,7.96,29.899,,,,,
2022-07-20 13:21:00,6339.579,1.0,8.011,30.02,,,,,
2022-07-20 13:21:00,6434.314,1.0,8.064,30.223,,,,,
2022-07-20 13:21:00,6529.103,1.0,8.123,30.081,,,,,
2022-07-20 13:21:00,6623.832,1.0,8.196,30.239,,,,,
2022-07-20 13:21:00,6718.58,1.0,8.277,30.369,,,,,
2022-07-20 13:21:00,6813.366,1.0,8.352,30.483,,,,,
2022-07-20 13:21:00,6908.112,1.0,8.398,30.385,,,,,
2022-07-20 13:21:00,7002.9,1.0,8.419,30.418,,,,,
2022-07-20 13:21:00,7097.654,1.0,8.438,30.65,,,,,
2022-07-20 13:21:00,7193.482,1.0,8.463,30.593,,,,,
2022-07-20 13:21:00,7288.294,1.0,8.499,30.507,,,,,
2022-07-22 10:42:00,7382.405,0.0,8.391,22.971,,,,,
2022-07-22 10:42:00,7475.371999999999,0.0,8.391,22.978,,,,,
2022-07-22 10:42:00,7568.331999999999,0.0,8.391,22.952,,,,,
2022-07-22 10:42:00,7661.706,0.0,8.391,22.971,,,,,
2022-07-22 10:42:00,7757.085999999999,-1.0,6.611,55.609,7.676,23.942337082217417,31.05,31.59,1.0
2022-07-22 10:42:00,7852.32,-1.0,6.306,78.525,7.472,24.251684815472007,31.01,35.17,1.0
2022-07-22 10:42:00,7948.978,-1.0,5.972,96.322,7.131,24.0173515737746,28.23,36.03,1.0
2022-07-22 10:42:00,8044.505,0.0,6.969,22.289,,,,,
2022-07-22 10:42:00,8139.862,0.0,6.969,22.304,,,,,
2022-07-22 10:42:00,8235.239,0.0,6.969,22.324,,,,,
2022-07-22 10:42:00,8330.641,0.0,6.968,22.331,,,,,
2022-07-22 10:42:00,8427.376,0.0,6.969,22.389,,,,,
2022-07-22 10:42:00,8521.398,0.0,6.969,22.396,,,,,
2022-07-22 10:42:00,8616.774,0.0,6.969,22.412,,,,,
2022-07-22 10:42:00,8712.177,0.0,6.969,22.381,,,,,
2022-07-22 10:42:00,8807.682,0.0,6.969,22.431,,,,,
2022-07-22 10:42:00,8903.104,0.0,6.969,22.442,,,,,
2022-07-22 10:42:00,8998.523,0.0,6.969,22.492,,,,,
2022-07-22 10:42:00,9092.616,0.0,6.97,22.473,,,,,
2022-07-22 10:42:00,9188.046,0.0,6.97,22.492,,,,,
2022-07-22 10:42:00,9283.621,0.0,6.969,22.465,,,,,
2022-07-22 10:42:00,9379.055,0.0,6.969,22.545,,,,,
2022-07-22 10:42:00,9474.496,0.0,6.97,22.584,,,,,
2022-07-22 10:42:00,9568.603,0.0,6.97,22.611,,,,,
2022-07-22 10:42:00,9664.211,0.0,6.97,22.645,,,,,
2022-07-22 10:42:00,9760.989,0.0,6.97,22.633,,,,,
2022-07-22 10:42:00,9856.511,0.0,6.97,22.672,,,,,
2022-07-22 10:42:00,9952.076,0.0,6.97,22.722,,,,,
2022-07-22 10:42:00,10046.099,0.0,6.971,22.729,,,,,
2022-07-22 10:42:00,10141.737,0.0,6.971,22.679,,,,,
2022-07-22 10:42:00,10237.337,0.0,6.971,22.702,,,,,
2022-07-22 10:42:00,10332.778,0.0,6.97,22.764,,,,,
2022-07-22 10:42:00,10428.391,0.0,6.971,22.859,,,,,
2022-07-22 10:42:00,10523.852,0.0,6.971,22.867,,,,,
2022-07-22 10:42:00,10616.545,1.0,7.285,23.793,,,,,
2022-07-22 10:42:00,10711.329,1.0,7.333,24.395,,,,,
2022-07-22 10:42:00,10806.031,1.0,7.375,25.05,,,,,
