start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-08-12 21:09:00,0.0,0.0,0.0,0.0,,,,,
2022-08-12 21:09:00,98.543,0.0,7.379,22.66,,,,,
2022-08-12 21:09:00,194.203,0.0,7.38,22.699,,,,,
2022-08-12 21:09:00,287.273,0.0,7.377999999999999,22.848000000000003,,,,,
2022-08-12 21:09:00,382.916,0.0,7.377999999999999,22.695,,,,,
2022-08-12 21:09:00,477.508,0.0,7.377999999999999,22.626,,,,,
2022-08-12 21:09:00,572.003,0.0,7.379,22.653,,,,,
2022-08-12 21:09:00,667.056,0.0,7.379,22.768,,,,,
2022-08-12 21:09:00,762.237,0.0,7.379,22.76,,,,,
2022-08-12 21:09:00,857.463,0.0,7.377999999999999,22.695,,,,,
2022-08-12 21:09:00,952.609,0.0,7.379,22.702,,,,,
2022-08-12 21:09:00,1047.784,0.0,7.38,22.718000000000004,,,,,
2022-08-12 21:09:00,1143.115,0.0,7.379,22.679,,,,,
2022-08-12 21:09:00,1238.344,0.0,7.379,22.683000000000003,,,,,
2022-08-12 21:09:00,1333.597,0.0,7.38,22.66,,,,,
2022-08-12 21:09:00,1428.939,0.0,7.379,22.626,,,,,
2022-08-12 21:09:00,1522.732,0.0,7.379,22.637,,,,,
2022-08-12 21:09:00,1617.821,0.0,7.38,22.595,,,,,
2022-08-12 21:09:00,1713.865,0.0,7.38,22.542,,,,,
2022-08-12 21:09:00,1809.668,0.0,7.379,22.549,,,,,
2022-08-12 21:09:00,1904.91,0.0,7.379,22.526,,,,,
2022-08-12 21:09:00,2000.201,0.0,7.38,22.584,,,,,
2022-08-12 21:09:00,2095.465,0.0,7.38,22.561,,,,,
2022-08-12 21:09:00,2189.218,0.0,7.379,22.553,,,,,
2022-08-12 21:09:00,2284.437,0.0,7.379,22.534,,,,,
2022-08-12 21:09:00,2379.738,0.0,7.377999999999999,22.507,,,,,
2022-08-12 21:09:00,2475.037,0.0,7.377999999999999,22.484,,,,,
2022-08-12 21:09:00,2570.341,0.0,7.377999999999999,22.415,,,,,
2022-08-12 21:09:00,2665.667,0.0,7.377999999999999,22.4,,,,,
2022-08-12 21:09:00,2760.996,0.0,7.377999999999999,22.373,,,,,
2022-08-12 21:09:00,2854.736,0.0,7.38,22.308000000000003,,,,,
2022-08-12 21:09:00,2950.042,0.0,7.38,22.304,,,,,
2022-08-12 21:09:00,3045.351,0.0,7.38,22.304,,,,,
2022-08-12 21:09:00,3142.019,0.0,7.38,22.297,,,,,
2022-08-12 21:09:00,3237.355,0.0,7.381,22.327,,,,,
2022-08-12 21:09:00,3332.724,0.0,7.38,22.308000000000003,,,,,
2022-08-12 21:09:00,3426.46,0.0,7.38,22.27,,,,,
2022-08-12 21:09:00,3521.788,0.0,7.38,22.205,,,,,
2022-08-12 21:09:00,3616.632,0.0,7.379,22.213,,,,,
2022-08-12 21:09:00,3710.549,0.0,7.379,22.209,,,,,
2022-08-12 21:09:00,3804.721,0.0,7.379,22.228,,,,,
2022-08-12 21:09:00,3899.793,0.0,7.379,22.19,,,,,
2022-08-12 21:09:00,3995.199,0.0,7.379,22.24,,,,,
2022-08-12 21:09:00,4088.556,0.0,7.377999999999999,22.148000000000003,,,,,
2022-08-12 21:09:00,4183.252,0.0,7.377999999999999,22.171,,,,,
2022-08-12 21:09:00,4277.973,0.0,7.377999999999999,22.152,,,,,
2022-08-12 21:09:00,4372.686,0.0,7.377999999999999,22.14,,,,,
2022-08-12 21:09:00,4468.343,0.0,7.377999999999999,22.148000000000003,,,,,
2022-08-12 21:09:00,4563.019,0.0,7.377999999999999,22.064,,,,,
2022-08-12 21:09:00,4657.82,0.0,7.377999999999999,22.117,,,,,
2022-08-12 21:09:00,4752.87,0.0,7.377999999999999,22.094,,,,,
2022-08-12 21:09:00,4848.065,0.0,7.377999999999999,22.083,,,,,
2022-08-12 21:09:00,4944.132,0.0,7.377000000000001,22.071,,,,,
2022-08-12 21:09:00,5040.309,0.0,7.377000000000001,22.075,,,,,
