start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-10-08 13:01:00,0.0,0.0,0.0,0.0,,,,,
2022-10-08 13:01:00,91.941,0.0,8.418,23.193,,,,,
2022-10-08 13:01:00,184.999,0.0,8.418,23.116,,,,,
2022-10-08 13:01:00,278.191,0.0,8.417,22.998,,,,,
2022-10-08 13:01:00,372.74,0.0,8.417,22.944000000000003,,,,,
2022-10-08 13:01:00,467.286,0.0,8.416,22.852,,,,,
2022-10-08 13:01:00,561.8779999999999,0.0,8.416,22.836,,,,,
2022-10-08 13:01:00,656.883,0.0,8.414,22.729,,,,,
2022-10-08 13:01:00,752.124,0.0,8.414,22.683000000000003,,,,,
2022-10-08 13:01:00,847.471,0.0,8.413,22.66,,,,,
2022-10-08 13:01:00,942.774,0.0,8.413,22.63,,,,,
2022-10-08 13:01:00,1038.12,0.0,8.412,22.614,,,,,
2022-10-08 13:01:00,1133.54,0.0,8.412,22.58,,,,,
2022-10-08 13:01:00,1228.911,0.0,8.412,22.565,,,,,
2022-10-08 13:01:00,1324.315,0.0,8.412,22.576,,,,,
2022-10-08 13:01:00,1418.096,0.0,8.412,22.576,,,,,
2022-10-08 13:01:00,1513.4640000000002,0.0,8.411,22.522,,,,,
2022-10-08 13:01:00,1608.86,0.0,8.411,22.507,,,,,
2022-10-08 13:01:00,1704.297,0.0,8.41,22.522,,,,,
2022-10-08 13:01:00,1799.708,0.0,8.41,22.507,,,,,
2022-10-08 13:01:00,1895.135,0.0,8.41,22.542,,,,,
2022-10-08 13:01:00,1990.629,0.0,8.41,22.607,,,,,
2022-10-08 13:01:00,2086.072,0.0,8.41,22.611,,,,,
2022-10-08 13:01:00,2179.834,-1.0,8.212,22.833,8.482000000000001,2.52,26.67,25.73,0.0
2022-10-08 13:01:00,2275.239,-1.0,8.031,23.109,8.295,2.52,26.08,24.1,0.0
2022-10-08 13:01:00,2370.632,-1.0,7.962000000000001,23.255,8.222000000000001,2.52,25.95,23.58,0.0
2022-10-08 13:01:00,2466.039,-1.0,7.927,23.412,8.186,2.5210000000000004,25.87,23.41,0.0
2022-10-08 13:01:00,2561.438,-1.0,7.9,23.551,8.158,2.519,25.83,23.34,0.0
2022-10-08 13:01:00,2656.817,-1.0,7.874,23.708,8.132,2.519,25.81,23.34,0.0
2022-10-08 13:01:00,2752.24,-1.0,7.846,23.866,8.102,2.52,25.77,23.32,0.0
2022-10-08 13:01:00,2847.642,-1.0,7.807,24.025,8.062000000000001,2.519,25.73,23.31,0.0
2022-10-08 13:01:00,2943.054,-1.0,7.752000000000001,24.136,8.006,2.519,25.74,23.32,0.0
2022-10-08 13:01:00,3038.529,-1.0,7.688,24.272,7.939,2.519,25.71,23.31,0.0
2022-10-08 13:01:00,3133.906,-1.0,7.625,24.345,7.874,2.519,25.67,23.27,0.0
2022-10-08 13:01:00,3229.308,-1.0,7.572999999999999,24.411,7.82,2.519,25.61,23.27,0.0
2022-10-08 13:01:00,3324.756,-1.0,7.528,24.477,7.775,2.519,25.57,23.25,0.0
2022-10-08 13:01:00,3420.164,-1.0,7.487999999999999,24.538,7.733,2.519,25.62,23.27,0.0
2022-10-08 13:01:00,3515.593,-1.0,7.447,24.604,7.69,2.519,25.59,23.27,0.0
2022-10-08 13:01:00,3610.96,-1.0,7.401,24.666,7.644,2.519,25.56,23.27,0.0
2022-10-08 13:01:00,3705.898,-1.0,7.353,24.705,7.593,2.519,25.54,23.3,0.0
