start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-08-01 20:22:00,0.0,0.0,0.0,0.0,,,,,
2022-08-01 20:22:00,92.421,0.0,8.087,22.243,,,,,
2022-08-01 20:22:00,185.309,0.0,8.087,22.129,,,,,
2022-08-01 20:22:00,278.333,0.0,8.087,22.11,,,,,
2022-08-01 20:22:00,372.686,0.0,8.087,22.029,,,,,
2022-08-01 20:22:00,467.055,0.0,8.087,22.098000000000003,,,,,
2022-08-01 20:22:00,561.5609999999999,0.0,8.087,22.129,,,,,
2022-08-01 20:22:00,656.8969999999999,0.0,8.086,22.087,,,,,
2022-08-01 20:22:00,752.61,0.0,8.086,22.052,,,,,
2022-08-01 20:22:00,848.655,0.0,8.086,22.064,,,,,
2022-08-01 20:22:00,945.265,0.0,8.086,22.033,,,,,
2022-08-01 20:22:00,1041.892,0.0,8.086,22.022,,,,,
2022-08-01 20:22:00,1138.27,0.0,8.086,22.003,,,,,
2022-08-01 20:22:00,1234.902,0.0,8.086,21.991,,,,,
2022-08-01 20:22:00,1331.513,0.0,8.086,21.984,,,,,
2022-08-01 20:22:00,1428.199,0.0,8.087,21.976,,,,,
2022-08-01 20:22:00,1524.857,0.0,8.086,21.965,,,,,
2022-08-01 20:22:00,1619.843,0.0,8.088,21.953000000000003,,,,,
2022-08-01 20:22:00,1716.549,0.0,8.088,21.949,,,,,
2022-08-01 20:22:00,1813.387,0.0,8.088,21.991,,,,,
2022-08-01 20:22:00,1910.055,0.0,8.088,21.991,,,,,
2022-08-01 20:22:00,2005.104,0.0,8.088,21.999,,,,,
2022-08-01 20:22:00,2101.775,0.0,8.089,22.045,,,,,
2022-08-01 20:22:00,2198.478,0.0,8.089,22.071,,,,,
2022-08-01 20:22:00,2295.232,0.0,8.088,22.087,,,,,
2022-08-01 20:22:00,2391.944,0.0,8.088,22.14,,,,,
2022-08-01 20:22:00,2487.121,0.0,8.088,22.171,,,,,
2022-08-01 20:22:00,2585.1,0.0,8.088,22.186,,,,,
2022-08-01 20:22:00,2681.839,0.0,8.088,22.209,,,,,
2022-08-01 20:22:00,2778.619,0.0,8.088,22.243,,,,,
2022-08-01 20:22:00,2873.697,0.0,8.087,22.236,,,,,
2022-08-01 20:22:00,2969.733,0.0,8.087,22.247,,,,,
2022-08-01 20:22:00,3065.78,0.0,8.088,22.205,,,,,
2022-08-01 20:22:00,3161.818,0.0,8.087,22.197,,,,,
2022-08-01 20:22:00,3257.857,0.0,8.088,22.171,,,,,
2022-08-01 20:22:00,3353.904,0.0,8.087,22.178,,,,,
2022-08-01 20:22:00,3449.977,0.0,8.087,22.133000000000003,,,,,
2022-08-01 20:22:00,3546.018,0.0,8.087,22.197,,,,,
2022-08-01 20:22:00,3639.942,0.0,8.088,22.163,,,,,
2022-08-01 20:22:00,3733.011,0.0,8.087,22.144,,,,,
2022-08-01 20:22:00,3826.183,0.0,8.087,22.159,,,,,
2022-08-01 20:22:00,3922.121,0.0,8.087,22.133000000000003,,,,,
2022-08-01 20:22:00,4016.705,0.0,8.087,22.136,,,,,
2022-08-01 20:22:00,4111.34,0.0,8.087,22.136,,,,,
2022-08-01 20:22:00,4205.922,0.0,8.087,22.102,,,,,
2022-08-01 20:22:00,4300.496,0.0,8.088,22.083,,,,,
2022-08-01 20:22:00,4395.162,0.0,8.087,22.106,,,,,
2022-08-01 20:22:00,4489.74,0.0,8.087,22.068,,,,,
2022-08-01 20:22:00,4584.341,0.0,8.087,22.11,,,,,
2022-08-01 20:22:00,4678.979,0.0,8.087,22.083,,,,,
2022-08-01 20:22:00,4773.585,0.0,8.087,22.09,,,,,
2022-08-01 20:22:00,4868.227,0.0,8.087,22.056,,,,,
2022-08-01 20:22:00,4963.2,0.0,8.086,22.09,,,,,
2022-08-01 20:22:00,5058.562,0.0,8.086,22.071,,,,,
2022-08-01 20:22:00,5154.103,0.0,8.086,22.121,,,,,
2022-08-01 20:22:00,5249.962,0.0,8.086,22.144,,,,,
2022-08-01 20:22:00,5346.057,0.0,8.086,22.159,,,,,
2022-08-01 20:22:00,5439.862,0.0,8.087,22.152,,,,,
2022-08-01 20:22:00,5535.267,0.0,8.086,22.152,,,,,
2022-08-01 20:22:00,5630.619,0.0,8.086,22.171,,,,,
2022-08-01 20:22:00,5726.233,0.0,8.087,22.144,,,,,
2022-08-01 20:22:00,5822.055,0.0,8.087,22.121,,,,,
2022-08-01 20:22:00,5916.158,0.0,8.087,22.113000000000003,,,,,
2022-08-01 20:22:00,6012.115,0.0,8.087,22.087,,,,,
2022-08-01 20:22:00,6108.708,0.0,8.088,22.09,,,,,
2022-08-01 20:22:00,6205.621,0.0,8.088,22.06,,,,,
2022-08-01 20:22:00,6302.531,0.0,8.088,22.071,,,,,
2022-08-01 20:22:00,6399.418,0.0,8.088,22.083,,,,,
2022-08-01 20:22:00,6494.649,0.0,8.088,22.098000000000003,,,,,
2022-08-01 20:22:00,6591.548,0.0,8.089,22.113000000000003,,,,,
2022-08-01 20:22:00,6689.903,0.0,8.089,22.148000000000003,,,,,
2022-08-01 20:22:00,6786.818,0.0,8.089,22.194000000000003,,,,,
2022-08-01 20:22:00,6883.756,0.0,8.088,22.217,,,,,
2022-08-01 20:22:00,6978.63,0.0,8.087,22.22,,,,,
2022-08-01 20:22:00,7074.815,0.0,8.087,22.228,,,,,
2022-08-01 20:22:00,7171.082,0.0,8.087,22.232,,,,,
2022-08-01 20:22:00,7264.815,0.0,8.087,22.175,,,,,
2022-08-01 20:22:00,7358.543,0.0,8.087,22.224,,,,,
2022-08-01 20:22:00,7452.688,0.0,8.087,22.167,,,,,
2022-08-01 20:22:00,7547.915,0.0,8.087,22.133000000000003,,,,,
2022-08-01 20:22:00,7643.125,0.0,8.087,22.144,,,,,
2022-08-01 20:22:00,7739.027,0.0,8.088,22.14,,,,,
2022-08-01 20:22:00,7834.981,0.0,8.088,22.182,,,,,
2022-08-01 20:22:00,7930.945,0.0,8.088,22.178,,,,,
2022-08-01 20:22:00,8028.331,0.0,8.088,22.194000000000003,,,,,
2022-08-01 20:22:00,8122.453,0.0,8.087,22.186,,,,,
2022-08-01 20:22:00,8217.710000000001,0.0,8.087,22.175,,,,,
2022-08-01 20:22:00,8312.972000000002,0.0,8.087,22.171,,,,,
2022-08-01 20:22:00,8408.206,0.0,8.087,22.125,,,,,
2022-08-01 20:22:00,8503.52,0.0,8.087,22.182,,,,,
2022-08-01 20:22:00,8598.78,0.0,8.087,22.102,,,,,
2022-08-01 20:22:00,8694.027,0.0,8.087,22.121,,,,,
2022-08-01 20:22:00,8789.451000000001,0.0,8.087,22.064,,,,,
2022-08-01 20:22:00,8884.710000000001,0.0,8.087,22.075,,,,,
2022-08-01 20:22:00,8979.997000000001,0.0,8.087,22.071,,,,,
2022-08-01 20:22:00,9075.274,0.0,8.087,22.079,,,,,
2022-08-01 20:22:00,9170.562000000002,0.0,8.087,22.079,,,,,
2022-08-01 20:22:00,9266.05,0.0,8.086,22.094,,,,,
2022-08-01 20:22:00,9362.078,0.0,8.086,22.117,,,,,
2022-08-01 20:22:00,9459.490000000002,0.0,8.086,22.117,,,,,
2022-08-01 20:22:00,9555.549,0.0,8.086,22.148000000000003,,,,,
2022-08-01 20:22:00,9651.634,0.0,8.086,22.159,,,,,
2022-08-01 20:22:00,9745.874000000002,0.0,8.086,22.171,,,,,
2022-08-01 20:22:00,9841.941,0.0,8.086,22.197,,,,,
2022-08-01 20:22:00,9937.978,0.0,8.086,22.194000000000003,,,,,
2022-08-01 20:22:00,10034.044000000002,0.0,8.086,22.197,,,,,
2022-08-01 20:22:00,10130.166,0.0,8.086,22.205,,,,,
2022-08-01 20:22:00,10224.584,0.0,8.087,22.194000000000003,,,,,
