start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-07-19 11:10:00,0.0,0.0,0.0,0.0,,,,,
2022-07-19 11:10:00,93.235,0.0,8.34,23.044,,,,,
2022-07-19 11:10:00,185.554,0.0,8.341,23.001,,,,,
2022-07-19 11:10:00,278.00199999999995,0.0,8.341,22.955,,,,,
2022-07-19 11:10:00,372.176,-1.0,7.852,23.693,8.138,2.521,24.76,23.3,0.0
2022-07-19 11:10:00,466.48,-1.0,7.772,24.009,8.057,2.521,25.14,23.32,0.0
2022-07-19 11:10:00,560.812,-1.0,7.733,24.221,8.016,2.521,25.24,23.24,0.0
2022-07-19 11:10:00,656.417,-1.0,7.704,24.391,7.987,2.52,25.21,23.18,0.0
2022-07-19 11:10:00,750.755,-1.0,7.677,24.589,7.96,2.52,25.18,23.18,0.0
2022-07-19 11:10:00,845.106,-1.0,7.649,24.736,7.931,2.521,25.13,23.14,0.0
2022-07-19 11:10:00,939.411,-1.0,7.612,24.93,7.894,2.52,25.14,23.14,0.0
2022-07-19 11:10:00,1033.739,-1.0,7.56,25.101,7.841,2.521,25.11,23.13,0.0
2022-07-19 11:10:00,1128.193,-1.0,7.497,25.287,7.776,2.52,25.06,23.11,0.0
2022-07-19 11:10:00,1222.5110000000002,-1.0,7.434,25.431,7.711,2.52,25.05,23.09,0.0
2022-07-19 11:10:00,1316.8300000000002,-1.0,7.379,25.54,7.654,2.521,24.99,23.11,0.0
2022-07-19 11:10:00,1411.9820000000002,-1.0,7.332,25.618,7.607,2.52,24.98,23.07,0.0
2022-07-19 11:10:00,1507.802,-1.0,7.29,25.766,7.565,2.521,24.98,23.14,0.0
2022-07-19 11:10:00,1603.6470000000002,-1.0,7.248,25.852,7.521,2.521,24.98,23.17,0.0
2022-07-19 11:10:00,1699.487,-1.0,7.203,25.934,7.474,2.521,24.95,23.12,0.0
2022-07-19 11:10:00,1795.334,-1.0,7.153,25.942,7.424,2.52,24.88,23.09,0.0
2022-07-19 11:10:00,1891.155,-1.0,7.101,26.024,7.371,2.521,24.87,23.17,0.0
2022-07-19 11:10:00,1987.503,-1.0,7.048,26.083,7.316,2.52,24.8,23.15,0.0
2022-07-19 11:10:00,2084.15,-1.0,6.992,26.024,7.258,2.521,24.69,22.97,0.0
2022-07-19 11:10:00,2179.984,-1.0,6.937,26.036,7.203,2.521,24.6,22.94,0.0
2022-07-19 11:10:00,2275.919,-1.0,6.885,26.067,7.149,2.521,24.5,22.83,0.0
2022-07-19 11:10:00,2371.781,-1.0,6.838,26.126,7.101,2.521,24.45,22.77,0.0
2022-07-19 11:10:00,2467.643,-1.0,6.793,26.079,7.055,2.52,24.39,22.7,0.0
2022-07-19 11:10:00,2563.569,-1.0,6.751,26.11,7.012,2.52,24.42,22.74,0.0
2022-07-19 11:10:00,2659.425,-1.0,6.71,26.224,6.97,2.521,24.41,22.73,0.0
2022-07-19 11:10:00,2755.379,-1.0,6.668,26.267,6.928,2.521,24.36,22.75,0.0
2022-07-19 11:10:00,2851.298,-1.0,6.627,26.483,6.885,2.52,24.35,22.73,0.0
2022-07-19 11:10:00,2947.224,-1.0,6.584,26.632,6.841,2.52,24.33,22.68,0.0
2022-07-19 11:10:00,3043.302,-1.0,6.541,26.655,6.798,2.52,24.31,22.66,0.0
2022-07-19 11:10:00,3139.569,-1.0,6.498,26.777,6.753,2.521,24.26,22.66,0.0
2022-07-19 11:10:00,3236.328,-1.0,6.452,26.832,6.707,2.52,24.3,22.67,0.0
2022-07-19 11:10:00,3332.288,-1.0,6.4,26.966,6.653,2.521,24.22,22.67,0.0
2022-07-19 11:10:00,3428.233,-1.0,6.333,27.084,6.585,2.521,24.16,22.65,0.0
2022-07-19 11:10:00,3524.147,-1.0,6.243,27.345,6.493,2.521,24.15,22.67,0.0
2022-07-19 11:10:00,3619.327,-1.0,6.108,27.618,6.354,2.521,24.09,22.67,0.0
