start_time,time,mode,voltage_charger,temperature_battery,voltage_load,current_load,temperature_mosfet,temperature_resistor,mission_type
2022-08-06 13:01:00,0.0,0.0,0.0,0.0,,,,,
2022-08-06 13:01:00,91.721,0.0,8.349,22.358,,,,,
2022-08-06 13:01:00,184.602,0.0,8.349,22.335,,,,,
2022-08-06 13:01:00,277.634,0.0,8.349,22.392,,,,,
2022-08-06 13:01:00,371.995,0.0,8.349,22.373,,,,,
2022-08-06 13:01:00,466.36,0.0,8.349,22.293000000000003,,,,,
2022-08-06 13:01:00,562.1049999999999,0.0,8.349,22.274,,,,,
2022-08-06 13:01:00,656.9209999999999,0.0,8.349,22.282,,,,,
2022-08-06 13:01:00,752.0219999999999,0.0,8.349,22.259,,,,,
2022-08-06 13:01:00,847.136,0.0,8.349,22.213,,,,,
2022-08-06 13:01:00,942.226,0.0,8.349,22.255,,,,,
2022-08-06 13:01:00,1035.79,0.0,8.349,22.213,,,,,
2022-08-06 13:01:00,1130.8429999999998,0.0,8.349,22.209,,,,,
2022-08-06 13:01:00,1225.942,0.0,8.349,22.228,,,,,
2022-08-06 13:01:00,1321.026,0.0,8.349,22.171,,,,,
2022-08-06 13:01:00,1416.182,0.0,8.349,22.11,,,,,
2022-08-06 13:01:00,1511.272,0.0,8.349,22.064,,,,,
2022-08-06 13:01:00,1606.369,0.0,8.349,22.014,,,,,
2022-08-06 13:01:00,1701.485,0.0,8.349,21.934,,,,,
2022-08-06 13:01:00,1796.626,0.0,8.349,21.919,,,,,
2022-08-06 13:01:00,1891.773,0.0,8.349,21.869,,,,,
2022-08-06 13:01:00,1986.916,0.0,8.349,21.827,,,,,
2022-08-06 13:01:00,2082.025,0.0,8.349,21.762,,,,,
2022-08-06 13:01:00,2178.5310000000004,0.0,8.349,21.778,,,,,
2022-08-06 13:01:00,2273.684,0.0,8.349,21.698,,,,,
2022-08-06 13:01:00,2368.788,0.0,8.349,21.675,,,,,
